id;list;name;desc;members;url
5e37f760a7d76838269cb455;Backlog;Remove first part of base 64 string;;[];https://trello.com/c/MyvnuP6Z/17-remove-first-part-of-base-64-string
5e37f7d2ab59364bf18c9386;Backlog;Look at if (_this.network.type === _this.network.Connection.NONE) [MIGHT BE WIFI/DEVICE SPECIFIC];;[];https://trello.com/c/XosGLGgW/19-look-at-if-thisnetworktype-thisnetworkconnectionnone-might-be-wifi-device-specific
5e380f3bd3e2440830151b73;Backlog;Check evidence list that comes back on compliance follow up;;[];https://trello.com/c/BqZWdeCE/31-check-evidence-list-that-comes-back-on-compliance-follow-up
5e37f6646dd29a1e0fa36516;Backlog;To Do;"This is a list of things that are good to pull off to work on, prioritized.

If there are too few items here, we should swarm against getting tasks ready for work.";[];https://trello.com/c/JqqgFaJO/3-to-do
5e4e41c6d60ffb8b74b4c405;Backlog;Watermarked image does not display in backend case;;[];https://trello.com/c/Elkyom1T/122-watermarked-image-does-not-display-in-backend-case
5e381477d939257cc9edfd9f;Backlog;Notice Cancellation - Free text fields  should accompany each reason for additional info. Allows cancellation without selecting a reason;;[];https://trello.com/c/M2fFKOt0/56-notice-cancellation-free-text-fields-should-accompany-each-reason-for-additional-info-allows-cancellation-without-selecting-a-re
5e37f75349bb421e267741b4;Backlog;Compile list scan data from different documents;add refugee/asylum seeker document scanning;[];https://trello.com/c/Y3PwomqW/16-compile-list-scan-data-from-different-documents
5e380fd0c8308f4e18c2f353;Backlog;Look at the review notice on compliance follow up and history;;[];https://trello.com/c/PwMwWdar/34-look-at-the-review-notice-on-compliance-follow-up-and-history
5e3814e59e89f10aa19399db;Backlog;Add versioning with a way of utilizing the version;;[];https://trello.com/c/Ul17Po8b/59-add-versioning-with-a-way-of-utilizing-the-version
5e3d29aaf378e36607ebaee6;Backlog;"Unhandled Promise rejection: removeView was not found ; Zone: <root> ; Task: Promise.then ; Value: removeView was not found";Happens after print from history and also in normal notice after leaving person tab;[];https://trello.com/c/Ow0suTuD/78-unhandled-promise-rejection-removeview-was-not-found-zone-root-task-promisethen-value-removeview-was-not-found
5e4a58af1d2d7957a333654e;Backlog;Master Loader - Big refactor;;['Byron de Villiers', 'Brett de Villiers'];https://trello.com/c/XqYZ03pM/100-master-loader-big-refactor
